name,version,repository,license,license-url,license-source
tempfile,v3.8.1,https://github.com/Stebalien/tempfile,MIT OR Apache-2.0,UNKNOWN,https://crates.io/api/v1/crates/tempfile
termcolor,v1.4.0,https://github.com/BurntSushi/termcolor,Unlicense OR MIT,UNKNOWN,https://crates.io/api/v1/crates/termcolor
thiserror,v1.0.60,https://github.com/dtolnay/thiserror,MIT OR Apache-2.0,UNKNOWN,https://crates.io/api/v1/crates/thiserror
thiserror-impl,v1.0.60,https://github.com/dtolnay/thiserror,MIT OR Apache-2.0,UNKNOWN,https://crates.io/api/v1/crates/thiserror-impl
tinytemplate,v1.2.1,https://github.com/bheisler/TinyTemplate,Apache-2.0 OR MIT,UNKNOWN,https://crates.io/api/v1/crates/tinytemplate
tinyvec,v1.6.0,https://github.com/Lokathor/tinyvec,Zlib OR Apache-2.0 OR MIT,UNKNOWN,https://crates.io/api/v1/crates/tinyvec
tinyvec_macros,v0.1.1,https://github.com/Soveu/tinyvec_macros,MIT OR Apache-2.0 OR Zlib,UNKNOWN,https://crates.io/api/v1/crates/tinyvec_macros
tokio,v1.35.1,https://github.com/tokio-rs/tokio,MIT,https://api.github.com/licenses/mit,https://crates.io/api/v1/crates/tokio (normalized)
tokio-stream,v0.1.14,https://github.com/tokio-rs/tokio,MIT,https://api.github.com/licenses/mit,https://crates.io/api/v1/crates/tokio-stream (normalized)
tracing,v0.1.40,https://github.com/tokio-rs/tracing,MIT,https://api.github.com/licenses/mit,https://crates.io/api/v1/crates/tracing (normalized)
tracing-attributes,v0.1.27,https://github.com/tokio-rs/tracing,MIT,https://api.github.com/licenses/mit,https://crates.io/api/v1/crates/tracing-attributes (normalized)
tracing-core,v0.1.32,https://github.com/tokio-rs/tracing,MIT,https://api.github.com/licenses/mit,https://crates.io/api/v1/crates/tracing-core (normalized)
typenum,v1.17.0,https://github.com/paholg/typenum,MIT OR Apache-2.0,UNKNOWN,https://crates.io/api/v1/crates/typenum
unicode-bidi,v0.3.14,https://github.com/servo/unicode-bidi,MIT OR Apache-2.0,UNKNOWN,https://crates.io/api/v1/crates/unicode-bidi
unicode-ident,v1.0.12,https://github.com/dtolnay/unicode-ident,(MIT OR Apache-2.0) AND Unicode-DFS-2016,UNKNOWN,https://crates.io/api/v1/crates/unicode-ident
unicode-normalization,v0.1.22,https://github.com/unicode-rs/unicode-normalization,MIT/Apache-2.0,UNKNOWN,https://crates.io/api/v1/crates/unicode-normalization
unicode-segmentation,v1.10.1,https://github.com/unicode-rs/unicode-segmentation,MIT/Apache-2.0,UNKNOWN,https://crates.io/api/v1/crates/unicode-segmentation
unicode_categories,v0.1.1,https://github.com/swgillespie/unicode-categories,MIT OR Apache-2.0,UNKNOWN,https://crates.io/api/v1/crates/unicode_categories
universal-hash,v0.5.1,https://github.com/RustCrypto/traits,MIT OR Apache-2.0,UNKNOWN,https://crates.io/api/v1/crates/universal-hash
untrusted,v0.9.0,https://github.com/briansmith/untrusted,ISC,https://api.github.com/licenses/isc,https://crates.io/api/v1/crates/untrusted (normalized)
url,v2.5.0,https://github.com/servo/rust-url,MIT OR Apache-2.0,UNKNOWN,https://crates.io/api/v1/crates/url
urlencoding,v2.1.3,https://github.com/kornelski/rust_urlencoding,MIT,https://api.github.com/licenses/mit,https://crates.io/api/v1/crates/urlencoding (normalized)
uuid,v1.8.0,https://github.com/uuid-rs/uuid,Apache-2.0 OR MIT,UNKNOWN,https://crates.io/api/v1/crates/uuid
vcpkg,v0.2.15,https://github.com/mcgoo/vcpkg-rs,MIT/Apache-2.0,UNKNOWN,https://crates.io/api/v1/crates/vcpkg
version_check,v0.9.4,https://github.com/SergioBenitez/version_check,MIT/Apache-2.0,UNKNOWN,https://crates.io/api/v1/crates/version_check
walkdir,v2.4.0,https://github.com/BurntSushi/walkdir,Unlicense/MIT,UNKNOWN,https://crates.io/api/v1/crates/walkdir
webpki-roots,v0.25.3,https://github.com/rustls/webpki-roots,MPL-2.0,https://api.github.com/licenses/mpl-2.0,https://crates.io/api/v1/crates/webpki-roots (normalized)
whoami,v1.5.1,https://github.com/ardaku/whoami,Apache-2.0 OR BSL-1.0 OR MIT,UNKNOWN,https://crates.io/api/v1/crates/whoami
x25519-dalek,v2.0.0,https://github.com/dalek-cryptography/x25519-dalek,BSD-3-Clause,https://api.github.com/licenses/bsd-3-clause,https://crates.io/api/v1/crates/x25519-dalek (normalized)
zerocopy,v0.7.31,https://github.com/google/zerocopy,BSD-2-Clause OR Apache-2.0 OR MIT,UNKNOWN,https://crates.io/api/v1/crates/zerocopy
zeroize,v1.7.0,https://github.com/RustCrypto/utils/tree/master/zeroize,Apache-2.0 OR MIT,UNKNOWN,https://crates.io/api/v1/crates/zeroize
zeroize_derive,v1.4.2,https://github.com/RustCrypto/utils/tree/master/zeroize/derive,Apache-2.0 OR MIT,UNKNOWN,https://crates.io/api/v1/crates/zeroize_derive
