name,version,repository,license,license-url,license-source
http,v0.2.12,https://github.com/hyperium/http,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/hyperium/http
prettyplease,v0.2.20,https://github.com/dtolnay/prettyplease,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/dtolnay/prettyplease
hedera,v0.29.0,https://github.com/hashgraph/hedera-sdk-rust,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/hashgraph/hedera-sdk-rust
smallvec,v1.13.2,https://github.com/servo/rust-smallvec,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/servo/rust-smallvec
rust_decimal,v1.35.0,https://github.com/paupino/rust-decimal,MIT License,https://api.github.com/licenses/mit,https://api.github.com/repos/paupino/rust-decimal
regex-syntax,v0.8.4,https://github.com/rust-lang/regex/tree/master/regex-syntax,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/rust-lang/regex
mime,v0.3.17,https://github.com/hyperium/mime,MIT License,https://api.github.com/licenses/mit,https://api.github.com/repos/hyperium/mime
getrandom,v0.2.15,https://github.com/rust-random/getrandom,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/rust-random/getrandom
tempfile,v3.12.0,https://github.com/Stebalien/tempfile,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/Stebalien/tempfile
cipher,v0.4.4,https://github.com/RustCrypto/traits,Unknown,Unknown,-
crypto-bigint,v0.5.5,https://github.com/RustCrypto/crypto-bigint,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/RustCrypto/crypto-bigint
ring,v0.17.8,https://github.com/briansmith/ring,Unknown,Unknown,-
h2,v0.3.26,https://github.com/hyperium/h2,MIT License,https://api.github.com/licenses/mit,https://api.github.com/repos/hyperium/h2
httpdate,v1.0.3,https://github.com/pyfisch/httpdate,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/pyfisch/httpdate
hyper,v1.4.1,https://github.com/hyperium/hyper,MIT License,https://api.github.com/licenses/mit,https://api.github.com/repos/hyperium/hyper
anstyle,v1.0.8,https://github.com/rust-cli/anstyle.git,Unknown,Unknown,-
elliptic-curve,v0.13.8,https://github.com/RustCrypto/traits/tree/master/elliptic-curve,Unknown,Unknown,-
memchr,v2.7.4,https://github.com/BurntSushi/memchr,The Unlicense,https://api.github.com/licenses/unlicense,https://api.github.com/repos/BurntSushi/memchr
prost,v0.12.6,https://github.com/tokio-rs/prost,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/tokio-rs/prost
tower-layer,v0.3.2,https://github.com/tower-rs/tower,MIT License,https://api.github.com/licenses/mit,https://api.github.com/repos/tower-rs/tower
